ts,price,action,charge_mwh_from_grid,discharge_mwh_to_grid,soc_mwh,cashflow_eur,cum_pnl_eur
2025-05-13 06:00:00,17.23,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 07:00:00,5.95,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 08:00:00,4.14,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 09:00:00,13.39,idle,0.0,0.0,0.0,0.0,8823.493051904325
2025-05-13 10:00:00,0.38,charge,5.0,0.0,4.743416490252569,-1.9,8821.593051904325
2025-05-13 11:00:00,3.96,charge,5.0,0.0,9.486832980505138,-19.8,8801.793051904326
2025-05-13 12:00:00,5.11,idle,0.0,0.0,9.486832980505138,0.0,8801.793051904326
2025-05-13 13:00:00,72.71,idle,0.0,0.0,9.486832980505138,0.0,8801.793051904326
2025-05-13 14:00:00,103.62,idle,0.0,0.0,9.486832980505138,0.0,8801.793051904326
2025-05-13 15:00:00,140.89,idle,0.0,0.0,9.486832980505138,0.0,8801.793051904326
2025-05-13 16:00:00,219.24,discharge,0.0,5.0,4.216370213557839,1096.2,9897.993051904326
2025-05-13 17:00:00,146.09,discharge,0.0,4.0,0.0,584.36,10482.353051904327
2025-05-13 18:00:00,109.68,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-13 19:00:00,100.56,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-13 20:00:00,81.82,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-13 21:00:00,78.05,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-13 22:00:00,78.01,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-13 23:00:00,77.39,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 00:00:00,73.67,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 01:00:00,74.97,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 02:00:00,85.72,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 03:00:00,116.87,discharge,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 04:00:00,98.04,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 05:00:00,71.1,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 06:00:00,2.38,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 07:00:00,-0.83,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 08:00:00,-3.88,idle,0.0,0.0,0.0,0.0,10482.353051904327
2025-05-14 09:00:00,-4.21,charge,5.0,0.0,4.743416490252569,21.05,10503.403051904326
2025-05-14 10:00:00,-4.45,charge,5.0,0.0,9.486832980505138,22.25,10525.653051904326
2025-05-14 11:00:00,-1.41,idle,0.0,0.0,9.486832980505138,0.0,10525.653051904326
2025-05-14 12:00:00,7.26,idle,0.0,0.0,9.486832980505138,0.0,10525.653051904326
2025-05-14 13:00:00,31.05,idle,0.0,0.0,9.486832980505138,0.0,10525.653051904326
2025-05-14 14:00:00,85.95,idle,0.0,0.0,9.486832980505138,0.0,10525.653051904326
2025-05-14 15:00:00,94.39,idle,0.0,0.0,9.486832980505138,0.0,10525.653051904326
2025-05-14 16:00:00,111.39,idle,0.0,0.0,9.486832980505138,0.0,10525.653051904326
2025-05-14 17:00:00,128.28,discharge,0.0,5.0,4.216370213557839,641.4,11167.053051904326
2025-05-14 18:00:00,107.07,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-14 19:00:00,93.3,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-14 20:00:00,84.91,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-14 21:00:00,80.94,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-14 22:00:00,79.48,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-14 23:00:00,75.04,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 00:00:00,73.4,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 01:00:00,69.36,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 02:00:00,78.02,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 03:00:00,87.78,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 04:00:00,82.43,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 05:00:00,42.33,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 06:00:00,4.45,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 07:00:00,0.07,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 08:00:00,-3.87,idle,0.0,0.0,4.216370213557839,0.0,11167.053051904326
2025-05-15 09:00:00,-6.24,charge,5.0,0.0,8.959786703810408,31.200000000000003,11198.253051904327
2025-05-15 10:00:00,-4.85,charge,1.096481089450153,0.0,10.0,5.317933283833242,11203.57098518816
2025-05-15 11:00:00,-2.47,idle,0.0,0.0,10.0,0.0,11203.57098518816
2025-05-15 12:00:00,-0.32,idle,0.0,0.0,10.0,0.0,11203.57098518816
2025-05-15 13:00:00,3.93,idle,0.0,0.0,10.0,0.0,11203.57098518816
2025-05-15 14:00:00,74.74,idle,0.0,0.0,10.0,0.0,11203.57098518816
2025-05-15 15:00:00,97.62,discharge,0.0,5.0,4.729537233052701,488.1,11691.67098518816
2025-05-15 16:00:00,112.33,discharge,0.0,4.486832980505138,0.0,504.00594870014214,12195.676933888302
2025-05-15 17:00:00,78.0,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-15 18:00:00,57.42,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-15 19:00:00,44.36,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-15 20:00:00,45.01,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-15 21:00:00,19.62,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-15 22:00:00,9.36,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-15 23:00:00,7.66,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 00:00:00,9.21,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 01:00:00,43.49,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 02:00:00,59.47,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 03:00:00,69.4,discharge,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 04:00:00,76.26,discharge,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 05:00:00,46.55,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 06:00:00,9.81,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 07:00:00,1.4,idle,0.0,0.0,0.0,0.0,12195.676933888302
2025-05-16 08:00:00,-1.14,charge,5.0,0.0,4.743416490252569,5.699999999999999,12201.376933888303
2025-05-16 09:00:00,-0.98,charge,5.0,0.0,9.486832980505138,4.9,12206.276933888303
2025-05-16 10:00:00,-0.96,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 11:00:00,1.25,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 12:00:00,3.95,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 13:00:00,44.35,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 14:00:00,46.7,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 15:00:00,49.35,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 16:00:00,52.33,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 17:00:00,55.06,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 18:00:00,52.18,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 19:00:00,48.27,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 20:00:00,39.45,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 21:00:00,40.01,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 22:00:00,31.02,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-16 23:00:00,37.64,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-17 00:00:00,31.31,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-17 01:00:00,37.15,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-17 02:00:00,37.73,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-17 03:00:00,35.71,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-17 04:00:00,36.27,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-17 05:00:00,4.12,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-17 06:00:00,0.15,idle,0.0,0.0,9.486832980505138,0.0,12206.276933888303
2025-05-17 07:00:00,-3.0,charge,0.5409255338945976,0.0,10.0,1.622776601683793,12207.899710489986
2025-05-17 08:00:00,-2.97,charge,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 09:00:00,-2.63,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 10:00:00,-2.5,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 11:00:00,-0.69,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 12:00:00,1.25,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 13:00:00,10.47,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 14:00:00,43.69,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 15:00:00,75.03,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 16:00:00,78.37,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 17:00:00,78.49,idle,0.0,0.0,10.0,0.0,12207.899710489986
2025-05-17 18:00:00,79.43,discharge,0.0,5.0,4.729537233052701,397.15000000000003,12605.049710489986
2025-05-17 19:00:00,79.19,discharge,0.0,4.486832980505138,0.0,355.3123037262019,12960.362014216187
2025-05-17 20:00:00,76.27,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-17 21:00:00,24.89,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-17 22:00:00,12.7,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-17 23:00:00,17.71,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 00:00:00,3.6,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 01:00:00,4.91,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 02:00:00,7.07,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 03:00:00,6.01,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 04:00:00,6.99,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 05:00:00,5.85,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 06:00:00,0.52,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 07:00:00,-0.17,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 08:00:00,-2.35,idle,0.0,0.0,0.0,0.0,12960.362014216187
2025-05-18 09:00:00,-6.19,charge,5.0,0.0,4.743416490252569,30.950000000000003,12991.312014216188
2025-05-18 10:00:00,-6.53,charge,5.0,0.0,9.486832980505138,32.65,13023.962014216188
2025-05-18 11:00:00,-2.73,idle,0.0,0.0,9.486832980505138,0.0,13023.962014216188
2025-05-18 12:00:00,1.04,idle,0.0,0.0,9.486832980505138,0.0,13023.962014216188
2025-05-18 13:00:00,8.23,idle,0.0,0.0,9.486832980505138,0.0,13023.962014216188
2025-05-18 14:00:00,48.39,idle,0.0,0.0,9.486832980505138,0.0,13023.962014216188
2025-05-18 15:00:00,71.29,idle,0.0,0.0,9.486832980505138,0.0,13023.962014216188
2025-05-18 16:00:00,74.55,discharge,0.0,5.0,4.216370213557839,372.75,13396.712014216188
2025-05-18 17:00:00,72.72,idle,0.0,0.0,4.216370213557839,0.0,13396.712014216188
2025-05-18 18:00:00,74.23,idle,0.0,0.0,4.216370213557839,0.0,13396.712014216188
2025-05-18 19:00:00,74.17,idle,0.0,0.0,4.216370213557839,0.0,13396.712014216188
2025-05-18 20:00:00,30.22,idle,0.0,0.0,4.216370213557839,0.0,13396.712014216188
2025-05-18 21:00:00,37.3,idle,0.0,0.0,4.216370213557839,0.0,13396.712014216188
2025-05-18 22:00:00,72.22,idle,0.0,0.0,4.216370213557839,0.0,13396.712014216188
2025-05-18 23:00:00,75.34,discharge,0.0,4.0,0.0,301.36,13698.072014216188
2025-05-19 00:00:00,75.96,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 01:00:00,79.55,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 02:00:00,89.99,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 03:00:00,91.84,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 04:00:00,91.92,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 05:00:00,50.54,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 06:00:00,44.67,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 07:00:00,32.48,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 08:00:00,10.65,idle,0.0,0.0,0.0,0.0,13698.072014216188
2025-05-19 09:00:00,4.35,charge,5.0,0.0,4.743416490252569,-21.75,13676.322014216188
2025-05-19 10:00:00,7.52,charge,5.0,0.0,9.486832980505138,-37.599999999999994,13638.722014216188
2025-05-19 11:00:00,32.34,idle,0.0,0.0,9.486832980505138,0.0,13638.722014216188
2025-05-19 12:00:00,44.17,idle,0.0,0.0,9.486832980505138,0.0,13638.722014216188
2025-05-19 13:00:00,65.43,idle,0.0,0.0,9.486832980505138,0.0,13638.722014216188
2025-05-19 14:00:00,83.18,idle,0.0,0.0,9.486832980505138,0.0,13638.722014216188
2025-05-19 15:00:00,94.32,discharge,0.0,5.0,4.216370213557839,471.59999999999997,14110.322014216188
2025-05-19 16:00:00,97.2,discharge,0.0,4.0,0.0,388.8,14499.122014216187
2025-05-19 17:00:00,88.66,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-19 18:00:00,50.39,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-19 19:00:00,45.08,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-19 20:00:00,69.1,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-19 21:00:00,43.43,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-19 22:00:00,42.53,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-19 23:00:00,42.49,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 00:00:00,41.28,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 01:00:00,40.23,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 02:00:00,59.94,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 03:00:00,84.29,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 04:00:00,46.46,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 05:00:00,43.35,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 06:00:00,39.59,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 07:00:00,14.34,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 08:00:00,0.1,idle,0.0,0.0,0.0,0.0,14499.122014216187
2025-05-20 09:00:00,-0.01,charge,5.0,0.0,4.743416490252569,0.05,14499.172014216187
2025-05-20 10:00:00,0.08,charge,5.0,0.0,9.486832980505138,-0.4,14498.772014216187
2025-05-20 11:00:00,5.12,idle,0.0,0.0,9.486832980505138,0.0,14498.772014216187
2025-05-20 12:00:00,43.35,idle,0.0,0.0,9.486832980505138,0.0,14498.772014216187
2025-05-20 13:00:00,44.75,idle,0.0,0.0,9.486832980505138,0.0,14498.772014216187
2025-05-20 14:00:00,89.87,idle,0.0,0.0,9.486832980505138,0.0,14498.772014216187
2025-05-20 15:00:00,99.04,idle,0.0,0.0,9.486832980505138,0.0,14498.772014216187
2025-05-20 16:00:00,120.91,discharge,0.0,5.0,4.216370213557839,604.55,15103.322014216186
2025-05-20 17:00:00,110.0,discharge,0.0,4.0,0.0,440.0,15543.322014216186
2025-05-20 18:00:00,85.42,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-20 19:00:00,79.65,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-20 20:00:00,69.51,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-20 21:00:00,67.49,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-20 22:00:00,54.77,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-20 23:00:00,40.65,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 00:00:00,41.16,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 01:00:00,63.41,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 02:00:00,74.22,discharge,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 03:00:00,73.66,discharge,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 04:00:00,45.22,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 05:00:00,41.29,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 06:00:00,28.86,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 07:00:00,6.98,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 08:00:00,4.14,idle,0.0,0.0,0.0,0.0,15543.322014216186
2025-05-21 09:00:00,3.74,charge,5.0,0.0,4.743416490252569,-18.700000000000003,15524.622014216186
2025-05-21 10:00:00,3.08,charge,5.0,0.0,9.486832980505138,-15.4,15509.222014216186
2025-05-21 11:00:00,4.61,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 12:00:00,8.9,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 13:00:00,34.86,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 14:00:00,45.03,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 15:00:00,65.64,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 16:00:00,66.58,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 17:00:00,69.12,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 18:00:00,68.22,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 19:00:00,37.1,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 20:00:00,31.48,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 21:00:00,27.95,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 22:00:00,26.3,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-21 23:00:00,23.5,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 00:00:00,18.78,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 01:00:00,23.05,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 02:00:00,32.27,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 03:00:00,35.45,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 04:00:00,32.98,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 05:00:00,23.77,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 06:00:00,3.62,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 07:00:00,2.02,idle,0.0,0.0,9.486832980505138,0.0,15509.222014216186
2025-05-22 08:00:00,0.51,charge,0.5409255338945976,0.0,10.0,-0.2758720222862448,15508.9461421939
2025-05-22 09:00:00,1.11,charge,0.0,0.0,10.0,0.0,15508.9461421939
2025-05-22 10:00:00,1.16,idle,0.0,0.0,10.0,0.0,15508.9461421939
2025-05-22 11:00:00,1.93,idle,0.0,0.0,10.0,0.0,15508.9461421939
2025-05-22 12:00:00,2.19,idle,0.0,0.0,10.0,0.0,15508.9461421939
2025-05-22 13:00:00,9.93,idle,0.0,0.0,10.0,0.0,15508.9461421939
2025-05-22 14:00:00,34.92,idle,0.0,0.0,10.0,0.0,15508.9461421939
2025-05-22 15:00:00,73.55,idle,0.0,0.0,10.0,0.0,15508.9461421939
2025-05-22 16:00:00,82.17,idle,0.0,0.0,10.0,0.0,15508.9461421939
2025-05-22 17:00:00,85.11,discharge,0.0,5.0,4.729537233052701,425.55,15934.496142193899
2025-05-22 18:00:00,85.17,discharge,0.0,4.486832980505138,0.0,382.1435649496226,16316.639707143522
2025-05-22 19:00:00,80.27,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-22 20:00:00,79.59,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-22 21:00:00,77.43,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-22 22:00:00,78.07,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-22 23:00:00,78.48,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 00:00:00,79.1,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 01:00:00,80.67,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 02:00:00,106.26,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 03:00:00,133.95,discharge,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 04:00:00,116.26,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 05:00:00,82.9,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 06:00:00,69.51,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 07:00:00,38.5,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 08:00:00,22.8,idle,0.0,0.0,0.0,0.0,16316.639707143522
2025-05-23 09:00:00,5.76,charge,5.0,0.0,4.743416490252569,-28.799999999999997,16287.839707143523
2025-05-23 10:00:00,4.12,charge,5.0,0.0,9.486832980505138,-20.6,16267.239707143523
2025-05-23 11:00:00,11.81,idle,0.0,0.0,9.486832980505138,0.0,16267.239707143523
2025-05-23 12:00:00,34.93,idle,0.0,0.0,9.486832980505138,0.0,16267.239707143523
2025-05-23 13:00:00,64.08,idle,0.0,0.0,9.486832980505138,0.0,16267.239707143523
2025-05-23 14:00:00,75.08,idle,0.0,0.0,9.486832980505138,0.0,16267.239707143523
2025-05-23 15:00:00,83.28,idle,0.0,0.0,9.486832980505138,0.0,16267.239707143523
2025-05-23 16:00:00,105.08,idle,0.0,0.0,9.486832980505138,0.0,16267.239707143523
2025-05-23 17:00:00,117.5,discharge,0.0,5.0,4.216370213557839,587.5,16854.739707143523
2025-05-23 18:00:00,97.26,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-23 19:00:00,84.86,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-23 20:00:00,85.59,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-23 21:00:00,81.8,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-23 22:00:00,77.43,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-23 23:00:00,77.65,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 00:00:00,76.83,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 01:00:00,75.56,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 02:00:00,70.99,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 03:00:00,68.14,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 04:00:00,57.79,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 05:00:00,15.23,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 06:00:00,-0.01,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 07:00:00,-0.1,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 08:00:00,-0.15,idle,0.0,0.0,4.216370213557839,0.0,16854.739707143523
2025-05-24 09:00:00,-0.19,charge,5.0,0.0,8.959786703810408,0.95,16855.689707143523
2025-05-24 10:00:00,-0.36,charge,1.096481089450153,0.0,10.0,0.3947331922020551,16856.084440335726
2025-05-24 11:00:00,-0.04,idle,0.0,0.0,10.0,0.0,16856.084440335726
2025-05-24 12:00:00,3.67,idle,0.0,0.0,10.0,0.0,16856.084440335726
2025-05-24 13:00:00,41.64,idle,0.0,0.0,10.0,0.0,16856.084440335726
2025-05-24 14:00:00,77.51,idle,0.0,0.0,10.0,0.0,16856.084440335726
2025-05-24 15:00:00,106.44,discharge,0.0,5.0,4.729537233052701,532.2,17388.284440335727
2025-05-24 16:00:00,108.32,discharge,0.0,4.486832980505138,0.0,486.0137484483165,17874.298188784043
2025-05-24 17:00:00,105.3,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-24 18:00:00,89.69,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-24 19:00:00,73.97,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-24 20:00:00,36.6,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-24 21:00:00,22.37,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-24 22:00:00,12.12,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-24 23:00:00,7.38,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 00:00:00,3.7,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 01:00:00,2.11,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 02:00:00,1.34,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 03:00:00,1.31,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 04:00:00,0.63,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 05:00:00,0.1,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 06:00:00,0.05,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 07:00:00,-0.46,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 08:00:00,-0.19,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 09:00:00,-1.14,idle,0.0,0.0,0.0,0.0,17874.298188784043
2025-05-25 10:00:00,-1.86,charge,5.0,0.0,4.743416490252569,9.3,17883.598188784043
2025-05-25 11:00:00,-2.58,charge,5.0,0.0,9.486832980505138,12.9,17896.498188784044
2025-05-25 12:00:00,-0.63,idle,0.0,0.0,9.486832980505138,0.0,17896.498188784044
2025-05-25 13:00:00,2.85,idle,0.0,0.0,9.486832980505138,0.0,17896.498188784044
2025-05-25 14:00:00,8.63,idle,0.0,0.0,9.486832980505138,0.0,17896.498188784044
2025-05-25 15:00:00,57.6,idle,0.0,0.0,9.486832980505138,0.0,17896.498188784044
2025-05-25 16:00:00,65.18,idle,0.0,0.0,9.486832980505138,0.0,17896.498188784044
